"","PID","Stage","OwnPhone","Phone.OS","Usage.Hours","Usage.Minutes","Cat1.Name","Cat1.Hours","Cat1.Minutes","Cat2.Name","Cat2.Hours","Cat2.Minutes","Cat3.Name","Cat3.Hours","Cat3.Minutes","Cat4.Name","Cat4.Hours","Cat4.Minutes","Cat5.Name","Cat5.Hours","Cat5.Minutes","AvgPickups","AvgNotifs","Usage.DailyHourlyAverage","Cat1.DailyHourlyAverage","Cat2.DailyHourlyAverage","Cat3.DailyHourlyAverage","Cat4.DailyHourlyAverage","Cat5.DailyHourlyAverage"
"390","A-118","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,4,"Social",21,16,"Entertainment",15,27,"Other",2,45,"Creativity",1,25,"Travel",1,17,346,363,7.06666666666667,3.03809523809524,2.20714285714286,0.392857142857143,0.202380952380952,0.183333333333333
"391","A-118","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,4,"Social",21,16,"Entertainment",15,27,"Other",2,45,"Creativity",1,25,"Travel",1,17,346,363,7.06666666666667,3.03809523809524,2.20714285714286,0.392857142857143,0.202380952380952,0.183333333333333
"392","A-049","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,16,"Social",6,10,"Utilities",1,35,"Productivity",N/A,25,"Creativity",N/A,24,"Entertainment",N/A,15,125,362,4.26666666666667,0.880952380952381,0.226190476190476,N/A,N/A,N/A
"393","A-049","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,16,"Social",6,10,"Utilities",1,35,"Productivity",N/A,25,"Creativity",N/A,24,"Entertainment",N/A,15,125,362,4.26666666666667,0.880952380952381,0.226190476190476,N/A,N/A,N/A
"394","A-049","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,16,"Social",6,10,"Utilities",1,35,"Productivity",N/A,25,"Creativity",N/A,24,"Entertainment",N/A,15,125,362,4.26666666666667,0.880952380952381,0.226190476190476,N/A,N/A,N/A
"395","A-049","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,16,"Social",6,10,"Utilities",1,35,"Productivity",N/A,25,"Creativity",N/A,24,"Entertainment",N/A,15,125,362,4.26666666666667,0.880952380952381,0.226190476190476,N/A,N/A,N/A
"396","A-116","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,17,"Productivity & Finance",8,58,"Social",8,40,"Entertainment",0,31,"Information Reading",0,17,"Other",0,15,181,587,7.28333333333333,1.28095238095238,1.23809523809524,0.0738095238095238,0.0404761904761905,0.0357142857142857
"397","A-116","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,17,"Productivity & Finance",8,58,"Social",8,40,"Entertainment",0,31,"Information Reading",0,17,"Other",0,15,181,587,7.28333333333333,1.28095238095238,1.23809523809524,0.0738095238095238,0.0404761904761905,0.0357142857142857
"398","A-116","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,17,"Productivity & Finance",8,58,"Social",8,40,"Entertainment",0,31,"Information Reading",0,17,"Other",0,15,181,587,7.28333333333333,1.28095238095238,1.23809523809524,0.0738095238095238,0.0404761904761905,0.0357142857142857
"399","A-116","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,17,"Productivity & Finance",8,58,"Social",8,40,"Entertainment",0,31,"Information Reading",0,17,"Other",0,15,181,587,7.28333333333333,1.28095238095238,1.23809523809524,0.0738095238095238,0.0404761904761905,0.0357142857142857
"400","A-116","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,17,"Productivity & Finance",8,58,"Social",8,40,"Entertainment",0,31,"Information Reading",0,17,"Other",0,15,181,587,7.28333333333333,1.28095238095238,1.23809523809524,0.0738095238095238,0.0404761904761905,0.0357142857142857
"401","A-116","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,17,"Productivity & Finance",8,58,"Social",8,40,"Entertainment",0,31,"Information Reading",0,17,"Other",0,15,181,587,7.28333333333333,1.28095238095238,1.23809523809524,0.0738095238095238,0.0404761904761905,0.0357142857142857
"402","A-060","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,2,"Social",20,47,"Entertainment",6,35,"Productivity & Finance",1,35,"Creativity",0,34,"Shopping & Food",0,34,200,402,5.03333333333333,2.96904761904762,0.94047619047619,0.226190476190476,0.080952380952381,0.080952380952381
"403","A-060","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,2,"Social",20,47,"Entertainment",6,35,"Productivity & Finance",1,35,"Creativity",0,34,"Shopping & Food",0,34,200,402,5.03333333333333,2.96904761904762,0.94047619047619,0.226190476190476,0.080952380952381,0.080952380952381
"404","A-060","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,2,"Social",20,47,"Entertainment",6,35,"Productivity & Finance",1,35,"Creativity",0,34,"Shopping & Food",0,34,200,402,5.03333333333333,2.96904761904762,0.94047619047619,0.226190476190476,0.080952380952381,0.080952380952381
"405","A-060","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,2,"Social",20,47,"Entertainment",6,35,"Productivity & Finance",1,35,"Creativity",0,34,"Shopping & Food",0,34,200,402,5.03333333333333,2.96904761904762,0.94047619047619,0.226190476190476,0.080952380952381,0.080952380952381
"406","A-060","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,2,"Social",20,47,"Entertainment",6,35,"Productivity & Finance",1,35,"Creativity",0,34,"Shopping & Food",0,34,200,402,5.03333333333333,2.96904761904762,0.94047619047619,0.226190476190476,0.080952380952381,0.080952380952381
"407","A-060","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,2,"Social",20,47,"Entertainment",6,35,"Productivity & Finance",1,35,"Creativity",0,34,"Shopping & Food",0,34,200,402,5.03333333333333,2.96904761904762,0.94047619047619,0.226190476190476,0.080952380952381,0.080952380952381
"408","A-023","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,51,"Social",11,19,"Entertainment",3,3,"Productivity & Finance",1,54,"Games",1,19,"Travel",1,17,129,128,3.85,1.61666666666667,0.435714285714286,0.271428571428571,0.188095238095238,0.183333333333333
"409","A-023","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,51,"Social",11,19,"Entertainment",3,3,"Productivity & Finance",1,54,"Games",1,19,"Travel",1,17,129,128,3.85,1.61666666666667,0.435714285714286,0.271428571428571,0.188095238095238,0.183333333333333
"410","A-023","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,51,"Social",11,19,"Entertainment",3,3,"Productivity & Finance",1,54,"Games",1,19,"Travel",1,17,129,128,3.85,1.61666666666667,0.435714285714286,0.271428571428571,0.188095238095238,0.183333333333333
"411","A-023","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,51,"Social",11,19,"Entertainment",3,3,"Productivity & Finance",1,54,"Games",1,19,"Travel",1,17,129,128,3.85,1.61666666666667,0.435714285714286,0.271428571428571,0.188095238095238,0.183333333333333
"412","A-023","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,51,"Social",11,19,"Entertainment",3,3,"Productivity & Finance",1,54,"Games",1,19,"Travel",1,17,129,128,3.85,1.61666666666667,0.435714285714286,0.271428571428571,0.188095238095238,0.183333333333333
"413","A-023","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,51,"Social",11,19,"Entertainment",3,3,"Productivity & Finance",1,54,"Games",1,19,"Travel",1,17,129,128,3.85,1.61666666666667,0.435714285714286,0.271428571428571,0.188095238095238,0.183333333333333
"414","A-045","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,25,"Social",9,16,"Travel",2,18,"Creativity",1,45,"Productivity & Finance",1,15,"Entertainment",N/A,51,145,219,3.41666666666667,1.32380952380952,0.328571428571429,0.25,0.178571428571429,N/A
"415","A-045","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,25,"Social",9,16,"Travel",2,18,"Creativity",1,45,"Productivity & Finance",1,15,"Entertainment",N/A,51,145,219,3.41666666666667,1.32380952380952,0.328571428571429,0.25,0.178571428571429,N/A
"416","A-045","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,25,"Social",9,16,"Travel",2,18,"Creativity",1,45,"Productivity & Finance",1,15,"Entertainment",N/A,51,145,219,3.41666666666667,1.32380952380952,0.328571428571429,0.25,0.178571428571429,N/A
"417","A-045","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,25,"Social",9,16,"Travel",2,18,"Creativity",1,45,"Productivity & Finance",1,15,"Entertainment",N/A,51,145,219,3.41666666666667,1.32380952380952,0.328571428571429,0.25,0.178571428571429,N/A
"418","A-045","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,25,"Social",9,16,"Travel",2,18,"Creativity",1,45,"Productivity & Finance",1,15,"Entertainment",N/A,51,145,219,3.41666666666667,1.32380952380952,0.328571428571429,0.25,0.178571428571429,N/A
"419","A-017","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,22,"Social",7,22,"Productivity & Finance",3,21,"News ",1,11,"Reading ",2,20,"Entertainment",2,12,5,98,7.36666666666667,1.05238095238095,0.478571428571429,0.169047619047619,0.333333333333333,0.314285714285714
"420","A-017","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,22,"Social",7,22,"Productivity & Finance",3,21,"News ",1,11,"Reading ",2,20,"Entertainment",2,12,5,98,7.36666666666667,1.05238095238095,0.478571428571429,0.169047619047619,0.333333333333333,0.314285714285714
"421","A-017","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,22,"Social",7,22,"Productivity & Finance",3,21,"News ",1,11,"Reading ",2,20,"Entertainment",2,12,5,98,7.36666666666667,1.05238095238095,0.478571428571429,0.169047619047619,0.333333333333333,0.314285714285714
"422","A-017","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,22,"Social",7,22,"Productivity & Finance",3,21,"News ",1,11,"Reading ",2,20,"Entertainment",2,12,5,98,7.36666666666667,1.05238095238095,0.478571428571429,0.169047619047619,0.333333333333333,0.314285714285714
"423","A-075","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",9,4,"Social",31,55,"Entertainment",4,36,"Creativity",1,18,"Productivity & Finance",1,4,"Shopping & Food",0,50,312,417,9.06666666666667,4.55952380952381,0.657142857142857,0.185714285714286,0.152380952380952,0.119047619047619
"424","A-075","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",9,4,"Social",31,55,"Entertainment",4,36,"Creativity",1,18,"Productivity & Finance",1,4,"Shopping & Food",0,50,312,417,9.06666666666667,4.55952380952381,0.657142857142857,0.185714285714286,0.152380952380952,0.119047619047619
"425","A-075","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",9,4,"Social",31,55,"Entertainment",4,36,"Creativity",1,18,"Productivity & Finance",1,4,"Shopping & Food",0,50,312,417,9.06666666666667,4.55952380952381,0.657142857142857,0.185714285714286,0.152380952380952,0.119047619047619
"426","A-054","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,6,"Social",24,40,"Productivity & Finance",4,28,"Creativity",1,25,"Travel ",1,11,"Information & Reading",1,11,105,203,6.1,3.52380952380952,0.638095238095238,0.202380952380952,0.169047619047619,0.169047619047619
"427","A-054","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,6,"Social",24,40,"Productivity & Finance",4,28,"Creativity",1,25,"Travel ",1,11,"Information & Reading",1,11,105,203,6.1,3.52380952380952,0.638095238095238,0.202380952380952,0.169047619047619,0.169047619047619
"428","A-054","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,6,"Social",24,40,"Productivity & Finance",4,28,"Creativity",1,25,"Travel ",1,11,"Information & Reading",1,11,105,203,6.1,3.52380952380952,0.638095238095238,0.202380952380952,0.169047619047619,0.169047619047619
"429","A-054","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,6,"Social",24,40,"Productivity & Finance",4,28,"Creativity",1,25,"Travel ",1,11,"Information & Reading",1,11,105,203,6.1,3.52380952380952,0.638095238095238,0.202380952380952,0.169047619047619,0.169047619047619
"430","A-054","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,6,"Social",24,40,"Productivity & Finance",4,28,"Creativity",1,25,"Travel ",1,11,"Information & Reading",1,11,105,203,6.1,3.52380952380952,0.638095238095238,0.202380952380952,0.169047619047619,0.169047619047619
"431","A-054","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",6,6,"Social",24,40,"Productivity & Finance",4,28,"Creativity",1,25,"Travel ",1,11,"Information & Reading",1,11,105,203,6.1,3.52380952380952,0.638095238095238,0.202380952380952,0.169047619047619,0.169047619047619
"432",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"433",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"434",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"435",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"436",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"437","A-015","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,38,"Social",16,36,"Entertainment",5,53,"Utilities",0,53,"Creativity",0,45,"Productivity & Finance",0,39,142,83,4.63333333333333,2.37142857142857,0.84047619047619,0.126190476190476,0.107142857142857,0.0928571428571429
"438","A-015","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,38,"Social",16,36,"Entertainment",5,53,"Utilities",0,53,"Creativity",0,45,"Productivity & Finance",0,39,142,83,4.63333333333333,2.37142857142857,0.84047619047619,0.126190476190476,0.107142857142857,0.0928571428571429
"439","A-015","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,38,"Social",16,36,"Entertainment",5,53,"Utilities",0,53,"Creativity",0,45,"Productivity & Finance",0,39,142,83,4.63333333333333,2.37142857142857,0.84047619047619,0.126190476190476,0.107142857142857,0.0928571428571429
"440","A-015","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,38,"Social",16,36,"Entertainment",5,53,"Utilities",0,53,"Creativity",0,45,"Productivity & Finance",0,39,142,83,4.63333333333333,2.37142857142857,0.84047619047619,0.126190476190476,0.107142857142857,0.0928571428571429
"441","A-015","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,38,"Social",16,36,"Entertainment",5,53,"Utilities",0,53,"Creativity",0,45,"Productivity & Finance",0,39,142,83,4.63333333333333,2.37142857142857,0.84047619047619,0.126190476190476,0.107142857142857,0.0928571428571429
"442","A-074","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",8,45,"Social",45,40,"Shopping & Food",5,N/A,"Productivity",N/A,43,"Travel",N/A,32,"Entertainment",N/A,28,137,211,8.75,6.52380952380952,N/A,N/A,N/A,N/A
"443","A-074","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",8,45,"Social",45,40,"Shopping & Food",5,N/A,"Productivity",N/A,43,"Travel",N/A,32,"Entertainment",N/A,28,137,211,8.75,6.52380952380952,N/A,N/A,N/A,N/A
"444","A-074","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",8,45,"Social",45,40,"Shopping & Food",5,N/A,"Productivity",N/A,43,"Travel",N/A,32,"Entertainment",N/A,28,137,211,8.75,6.52380952380952,N/A,N/A,N/A,N/A
"445","A-074","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",8,45,"Social",45,40,"Shopping & Food",5,N/A,"Productivity",N/A,43,"Travel",N/A,32,"Entertainment",N/A,28,137,211,8.75,6.52380952380952,N/A,N/A,N/A,N/A
"446","A-074","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",8,45,"Social",45,40,"Shopping & Food",5,N/A,"Productivity",N/A,43,"Travel",N/A,32,"Entertainment",N/A,28,137,211,8.75,6.52380952380952,N/A,N/A,N/A,N/A
"447","A-074","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",8,45,"Social",45,40,"Shopping & Food",5,N/A,"Productivity",N/A,43,"Travel",N/A,32,"Entertainment",N/A,28,137,211,8.75,6.52380952380952,N/A,N/A,N/A,N/A
"448","A-046","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,50,"Social",21,29,"Creativity",2,54,"Productivity & Finance",2,24,"Travel",2,24,"Entertainment",2,23,189,261,5.83333333333333,3.06904761904762,0.414285714285714,0.342857142857143,0.342857142857143,0.34047619047619
"449","A-046","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,50,"Social",21,29,"Creativity",2,54,"Productivity & Finance",2,24,"Travel",2,24,"Entertainment",2,23,189,261,5.83333333333333,3.06904761904762,0.414285714285714,0.342857142857143,0.342857142857143,0.34047619047619
"450","A-046","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,50,"Social",21,29,"Creativity",2,54,"Productivity & Finance",2,24,"Travel",2,24,"Entertainment",2,23,189,261,5.83333333333333,3.06904761904762,0.414285714285714,0.342857142857143,0.342857142857143,0.34047619047619
"451","A-046","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,50,"Social",21,29,"Creativity",2,54,"Productivity & Finance",2,24,"Travel",2,24,"Entertainment",2,23,189,261,5.83333333333333,3.06904761904762,0.414285714285714,0.342857142857143,0.342857142857143,0.34047619047619
"452","A-046","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,50,"Social",21,29,"Creativity",2,54,"Productivity & Finance",2,24,"Travel",2,24,"Entertainment",2,23,189,261,5.83333333333333,3.06904761904762,0.414285714285714,0.342857142857143,0.342857142857143,0.34047619047619
"453","A-046","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,50,"Social",21,29,"Creativity",2,54,"Productivity & Finance",2,24,"Travel",2,24,"Entertainment",2,23,189,261,5.83333333333333,3.06904761904762,0.414285714285714,0.342857142857143,0.342857142857143,0.34047619047619
"454","A-119","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,22,"Entertainment",22,10,"Social",8,17,"Information & Reading",1,54,"Games",0,45,"Travel",0,32,174,155,7.36666666666667,3.16666666666667,1.18333333333333,0.271428571428571,0.107142857142857,0.0761904761904762
"455","A-119","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,22,"Entertainment",22,10,"Social",8,17,"Information & Reading",1,54,"Games",0,45,"Travel",0,32,174,155,7.36666666666667,3.16666666666667,1.18333333333333,0.271428571428571,0.107142857142857,0.0761904761904762
"456","A-119","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,22,"Entertainment",22,10,"Social",8,17,"Information & Reading",1,54,"Games",0,45,"Travel",0,32,174,155,7.36666666666667,3.16666666666667,1.18333333333333,0.271428571428571,0.107142857142857,0.0761904761904762
"457","A-119","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,22,"Entertainment",22,10,"Social",8,17,"Information & Reading",1,54,"Games",0,45,"Travel",0,32,174,155,7.36666666666667,3.16666666666667,1.18333333333333,0.271428571428571,0.107142857142857,0.0761904761904762
"458","A-119","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,22,"Entertainment",22,10,"Social",8,17,"Information & Reading",1,54,"Games",0,45,"Travel",0,32,174,155,7.36666666666667,3.16666666666667,1.18333333333333,0.271428571428571,0.107142857142857,0.0761904761904762
"459","A-119","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",7,22,"Entertainment",22,10,"Social",8,17,"Information & Reading",1,54,"Games",0,45,"Travel",0,32,174,155,7.36666666666667,3.16666666666667,1.18333333333333,0.271428571428571,0.107142857142857,0.0761904761904762
"460","A-073","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,43,"Social",15,15,"Other",1,12,"Creatvity",0,39,"Shopping & Food",0,34,"Information & Reading",0,24,200,381,5.71666666666667,2.17857142857143,0.171428571428571,0.0928571428571429,0.080952380952381,0.0571428571428571
"461","A-073","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,43,"Social",15,15,"Other",1,12,"Creatvity",0,39,"Shopping & Food",0,34,"Information & Reading",0,24,200,381,5.71666666666667,2.17857142857143,0.171428571428571,0.0928571428571429,0.080952380952381,0.0571428571428571
"462","A-073","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,43,"Social",15,15,"Other",1,12,"Creatvity",0,39,"Shopping & Food",0,34,"Information & Reading",0,24,200,381,5.71666666666667,2.17857142857143,0.171428571428571,0.0928571428571429,0.080952380952381,0.0571428571428571
"463","A-073","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,43,"Social",15,15,"Other",1,12,"Creatvity",0,39,"Shopping & Food",0,34,"Information & Reading",0,24,200,381,5.71666666666667,2.17857142857143,0.171428571428571,0.0928571428571429,0.080952380952381,0.0571428571428571
"464","A-073","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,43,"Social",15,15,"Other",1,12,"Creatvity",0,39,"Shopping & Food",0,34,"Information & Reading",0,24,200,381,5.71666666666667,2.17857142857143,0.171428571428571,0.0928571428571429,0.080952380952381,0.0571428571428571
"465","A-073","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,43,"Social",15,15,"Other",1,12,"Creatvity",0,39,"Shopping & Food",0,34,"Information & Reading",0,24,200,381,5.71666666666667,2.17857142857143,0.171428571428571,0.0928571428571429,0.080952380952381,0.0571428571428571
"466",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"467",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"468",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"469",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"470",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"471","A-112","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,26,"Social",2,33,"Entertainment",0,18,"Travel",0,6,"Creativity ",0,3,"Productivity & Finance",0,2,24,281,3.43333333333333,0.364285714285714,0.0428571428571429,0.0142857142857143,0.00714285714285714,0.00476190476190476
"472","A-112","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,26,"Social",2,33,"Entertainment",0,18,"Travel",0,6,"Creativity ",0,3,"Productivity & Finance",0,2,24,281,3.43333333333333,0.364285714285714,0.0428571428571429,0.0142857142857143,0.00714285714285714,0.00476190476190476
"473","A-112","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,26,"Social",2,33,"Entertainment",0,18,"Travel",0,6,"Creativity ",0,3,"Productivity & Finance",0,2,24,281,3.43333333333333,0.364285714285714,0.0428571428571429,0.0142857142857143,0.00714285714285714,0.00476190476190476
"474","A-112","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",3,26,"Social",2,33,"Entertainment",0,18,"Travel",0,6,"Creativity ",0,3,"Productivity & Finance",0,2,24,281,3.43333333333333,0.364285714285714,0.0428571428571429,0.0142857142857143,0.00714285714285714,0.00476190476190476
"475","A-068","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,43,"Social",13,58,"Entertainment",6,41,"Information & Reading",2,38,"Utilities",1,49,"Productivity Fin.",N/A,44,146,143,4.71666666666667,1.9952380952381,0.954761904761905,0.376190476190476,0.25952380952381,N/A
"476","A-068","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,43,"Social",13,58,"Entertainment",6,41,"Information & Reading",2,38,"Utilities",1,49,"Productivity Fin.",N/A,44,146,143,4.71666666666667,1.9952380952381,0.954761904761905,0.376190476190476,0.25952380952381,N/A
"477","A-068","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",4,43,"Social",13,58,"Entertainment",6,41,"Information & Reading",2,38,"Utilities",1,49,"Productivity Fin.",N/A,44,146,143,4.71666666666667,1.9952380952381,0.954761904761905,0.376190476190476,0.25952380952381,N/A
"478","A-122","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",1,43,"Social",2,46,"Productivity Ad Finance",0,16,"Entertainment",0,13,"Education",0,7,"Health And Fitness",0,6,61,88,1.71666666666667,0.395238095238095,0.0380952380952381,0.030952380952381,0.0166666666666667,0.0142857142857143
"479","A-122","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",1,43,"Social",2,46,"Productivity Ad Finance",0,16,"Entertainment",0,13,"Education",0,7,"Health And Fitness",0,6,61,88,1.71666666666667,0.395238095238095,0.0380952380952381,0.030952380952381,0.0166666666666667,0.0142857142857143
"480","A-122","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",1,43,"Social",2,46,"Productivity Ad Finance",0,16,"Entertainment",0,13,"Education",0,7,"Health And Fitness",0,6,61,88,1.71666666666667,0.395238095238095,0.0380952380952381,0.030952380952381,0.0166666666666667,0.0142857142857143
"481","A-090","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,26,"Social",16,40,"Utilities",1,52,"Travel ",1,35,"Productivity & Finance",1,29,"Entertainment",1,20,180,166,5.43333333333333,2.38095238095238,0.266666666666667,0.226190476190476,0.211904761904762,0.19047619047619
"482","A-090","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,26,"Social",16,40,"Utilities",1,52,"Travel ",1,35,"Productivity & Finance",1,29,"Entertainment",1,20,180,166,5.43333333333333,2.38095238095238,0.266666666666667,0.226190476190476,0.211904761904762,0.19047619047619
"483","A-090","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,26,"Social",16,40,"Utilities",1,52,"Travel ",1,35,"Productivity & Finance",1,29,"Entertainment",1,20,180,166,5.43333333333333,2.38095238095238,0.266666666666667,0.226190476190476,0.211904761904762,0.19047619047619
"484","A-090","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,26,"Social",16,40,"Utilities",1,52,"Travel ",1,35,"Productivity & Finance",1,29,"Entertainment",1,20,180,166,5.43333333333333,2.38095238095238,0.266666666666667,0.226190476190476,0.211904761904762,0.19047619047619
"485","A-090","One Week Post-Exposure","Yes, I have a smartphone with me.","iPhone",5,26,"Social",16,40,"Utilities",1,52,"Travel ",1,35,"Productivity & Finance",1,29,"Entertainment",1,20,180,166,5.43333333333333,2.38095238095238,0.266666666666667,0.226190476190476,0.211904761904762,0.19047619047619
